player_id,player_name,season,week,opponent_team,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,fantasy_points_ppr,fantasy_points
00-0027656,R.Gronkowski,2021,15,NO,2,11,29.0,0,0.0,0.0,122.0,7.0,2.0,-5.676834465877619,0,4.9,2.9000000000000004
00-0027656,R.Gronkowski,2021,16,CAR,1,2,23.0,0,0.0,0.0,21.0,5.0,1.0,-0.13099259960727094,0,3.3000000000000003,2.3000000000000003
00-0027656,R.Gronkowski,2021,17,NYJ,7,10,115.0,0,0.0,0.0,94.0,62.0,5.0,3.4550955141312443,0,18.5,11.5
00-0027656,R.Gronkowski,2021,18,CAR,7,10,137.0,0,0.0,0.0,114.0,62.0,5.0,7.128124785114778,0,20.700000000000003,13.700000000000001
00-0027656,R.Gronkowski,2021,19,PHI,5,6,31.0,1,0.0,0.0,37.0,17.0,2.0,2.0264062550559174,0,14.1,9.1
00-0027656,R.Gronkowski,2021,20,LA,4,11,85.0,0,0.0,0.0,152.0,52.0,3.0,-2.9968618928929818,0,12.5,8.5
00-0027696,J.Graham,2021,1,LA,1,2,11.0,0,0.0,0.0,12.0,1.0,1.0,1.282060219149571,0,2.1,1.1
00-0027696,J.Graham,2021,3,CLE,0,1,0.0,0,0.0,0.0,-4.0,0.0,0.0,-0.5263516646809876,0,0.0,0.0
00-0027696,J.Graham,2021,9,PIT,1,3,28.0,0,0.0,0.0,43.0,4.0,1.0,1.4289153983800795,0,3.8000000000000003,2.8000000000000003
00-0027696,J.Graham,2021,11,BAL,2,3,25.0,0,0.0,0.0,5.0,22.0,1.0,0.5998637282755226,0,4.5,2.5
00-0027696,J.Graham,2021,12,DET,2,3,34.0,1,0.0,0.0,42.0,2.0,2.0,2.9831504160538316,0,11.4,9.4
00-0027696,J.Graham,2021,13,ARI,1,1,1.0,1,0.0,0.0,0.0,1.0,1.0,1.108011445379816,1,9.1,8.1
00-0027696,J.Graham,2021,14,GB,2,3,9.0,0,0.0,0.0,8.0,10.0,0.0,-1.4875859757885337,0,2.9,0.9
00-0027696,J.Graham,2021,15,MIN,1,2,13.0,0,0.0,0.0,20.0,2.0,1.0,0.17774332931730896,0,2.3,1.3
00-0027696,J.Graham,2021,16,SEA,2,2,30.0,1,0.0,0.0,21.0,9.0,2.0,4.802083424467128,0,11.0,9.0
00-0027696,J.Graham,2021,17,NYG,0,1,0.0,0,0.0,0.0,25.0,0.0,0.0,-0.4560054752510041,0,0.0,0.0
00-0027696,J.Graham,2021,18,MIN,2,2,16.0,0,0.0,0.0,12.0,4.0,1.0,1.789598489413038,0,3.6,1.6
00-0027981,K.Rudolph,2021,1,DEN,2,5,8.0,0,0.0,0.0,34.0,1.0,0.0,-2.8402380075422116,0,2.8,0.8
00-0027981,K.Rudolph,2021,2,WAS,2,2,25.0,0,0.0,0.0,23.0,2.0,2.0,2.28713886521291,0,4.5,2.5
00-0027981,K.Rudolph,2021,4,NO,2,3,24.0,0,0.0,0.0,16.0,13.0,1.0,0.07392093924450549,0,4.4,2.4000000000000004
00-0027981,K.Rudolph,2021,5,DAL,1,1,14.0,0,0.0,0.0,14.0,0.0,1.0,0.9373192166676745,0,2.4000000000000004,1.4000000000000001
00-0027981,K.Rudolph,2021,6,LA,1,2,8.0,0,0.0,0.0,12.0,8.0,0.0,-0.32395308709237725,1,3.8,2.8
00-0027981,K.Rudolph,2021,7,CAR,2,2,8.0,0,0.0,0.0,0.0,8.0,0.0,1.0479308713693172,0,2.8,0.8
00-0027981,K.Rudolph,2021,8,KC,2,3,12.0,1,0.0,0.0,6.0,11.0,2.0,2.2518668220727704,0,9.2,7.2
00-0027981,K.Rudolph,2021,9,LV,4,5,20.0,0,0.0,0.0,13.0,12.0,1.0,2.330704329069704,0,6.0,2.0
00-0027981,K.Rudolph,2021,11,TB,1,1,28.0,0,0.0,0.0,17.0,11.0,1.0,1.934816770022735,0,3.8000000000000003,2.8000000000000003
00-0027981,K.Rudolph,2021,13,MIA,2,4,18.0,0,0.0,0.0,6.0,14.0,1.0,-2.9098538545088326,0,3.8,1.8
00-0027981,K.Rudolph,2021,14,LAC,2,2,66.0,0,0.0,0.0,23.0,43.0,2.0,6.2279260492068715,0,8.600000000000001,6.6000000000000005
00-0027981,K.Rudolph,2021,15,DAL,1,1,9.0,0,0.0,0.0,9.0,0.0,1.0,1.147136603249237,0,1.9,0.9
00-0027981,K.Rudolph,2021,16,PHI,0,1,0.0,0,0.0,0.0,15.0,0.0,0.0,-1.227146552177146,0,0.0,0.0
00-0027981,K.Rudolph,2021,17,CHI,0,1,0.0,0,0.0,0.0,22.0,0.0,0.0,-2.3473923462443054,0,0.0,0.0
00-0027981,K.Rudolph,2021,18,WAS,4,6,17.0,0,0.0,0.0,30.0,14.0,0.0,-1.410911207087338,0,5.7,1.7000000000000002
00-0028042,L.Stocker,2021,8,DAL,1,1,7.0,0,0.0,0.0,1.0,6.0,0.0,0.2388945723650977,0,1.7000000000000002,0.7000000000000001
00-0028042,L.Stocker,2021,9,BAL,1,1,5.0,0,0.0,0.0,5.0,0.0,0.0,0.1263850461691618,0,1.5,0.5
00-0028097,L.Smith,2021,2,TB,1,1,9.0,0,0.0,0.0,6.0,3.0,0.0,0.7604979404713959,0,1.9,0.9
00-0028097,L.Smith,2021,3,NYG,3,3,7.0,1,0.0,0.0,2.0,5.0,1.0,0.18255374411819503,0,9.7,6.7
00-0028097,L.Smith,2021,5,NYJ,3,3,30.0,0,0.0,0.0,18.0,12.0,1.0,1.4725290560163558,0,6.0,3.0
00-0028097,L.Smith,2021,7,MIA,1,2,7.0,0,0.0,0.0,9.0,1.0,0.0,-0.08059666375629604,0,1.7000000000000002,0.7000000000000001
00-0028097,L.Smith,2021,14,CAR,1,1,12.0,0,0.0,0.0,2.0,10.0,1.0,0.8054353960324079,0,2.2,1.2000000000000002
00-0028097,L.Smith,2021,15,SF,0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,-0.43081246950896457,0,0.0,0.0
00-0029119,D.Carrier,2021,2,PIT,2,2,13.0,0,0.0,0.0,7.0,6.0,0.0,0.8306839682627469,0,3.3,1.3
00-0029738,D.Fells,2021,1,SF,1,1,2.0,0,0.0,0.0,0.0,2.0,0.0,-0.49434309359639883,0,1.2,0.2
00-0029738,D.Fells,2021,3,BAL,2,3,35.0,0,0.0,0.0,22.0,21.0,2.0,1.1823042125906795,0,5.5,3.5
00-0029738,D.Fells,2021,7,LA,1,1,6.0,0,0.0,0.0,2.0,4.0,0.0,0.16318267164751887,0,1.6,0.6000000000000001
00-0030061,Z.Ertz,2021,1,ATL,2,2,34.0,0,0.0,0.0,31.0,3.0,1.0,2.0735448909108527,0,5.4,3.4000000000000004
00-0030061,Z.Ertz,2021,2,SF,1,2,6.0,0,0.0,0.0,7.0,0.0,1.0,1.1027457875898108,0,1.6,0.6000000000000001
00-0030061,Z.Ertz,2021,3,DAL,4,7,53.0,1,0.0,0.0,50.0,32.0,3.0,3.1905979336588643,0,15.3,11.3
00-0030061,Z.Ertz,2021,4,KC,6,8,60.0,0,0.0,0.0,59.0,29.0,2.0,1.2559765697224066,0,12.0,6.0
00-0030061,Z.Ertz,2021,5,CAR,1,6,7.0,0,0.0,0.0,72.0,3.0,1.0,-5.7174703031408844,0,1.7000000000000002,0.7000000000000001
00-0030061,Z.Ertz,2021,6,TB,4,6,29.0,1,0.0,0.0,30.0,19.0,2.0,0.7760378146194853,0,12.9,8.9
00-0030061,Z.Ertz,2021,7,HOU,3,5,66.0,1,0.0,0.0,63.0,36.0,3.0,1.040010752894931,0,16.0,13.0
00-0030061,Z.Ertz,2021,8,GB,4,4,42.0,0,0.0,0.0,19.0,23.0,2.0,4.382182920060586,0,8.2,4.2
00-0030061,Z.Ertz,2021,9,SF,3,5,27.0,0,0.0,0.0,3.0,29.0,1.0,-1.0544293184066191,0,5.7,2.7
00-0030061,Z.Ertz,2021,10,CAR,4,6,46.0,0,0.0,0.0,60.0,18.0,2.0,2.8873598048093205,0,8.600000000000001,4.6000000000000005
00-0030061,Z.Ertz,2021,11,SEA,8,9,88.0,2,0.0,0.0,50.0,40.0,7.0,8.761773990641814,0,28.8,20.8
00-0030061,Z.Ertz,2021,13,CHI,1,2,10.0,0,0.0,0.0,15.0,1.0,0.0,-0.3105392753495835,0,2.0,1.0
00-0030061,Z.Ertz,2021,14,LA,5,7,42.0,0,0.0,0.0,41.0,9.0,2.0,-9.247447229805402,0,9.2,4.2
00-0030061,Z.Ertz,2021,15,DET,6,11,74.0,0,0.0,0.0,102.0,26.0,4.0,1.5279352878112888,0,13.4,7.4
00-0030061,Z.Ertz,2021,16,IND,8,13,54.0,0,0.0,0.0,80.0,34.0,4.0,-2.5695085634761914,0,13.4,5.4
00-0030061,Z.Ertz,2021,17,DAL,7,9,41.0,0,0.0,0.0,48.0,18.0,1.0,-0.9331303553280428,0,11.100000000000001,4.1000000000000005
00-0030061,Z.Ertz,2021,18,SEA,7,10,84.0,0,0.0,0.0,114.0,20.0,4.0,3.171447222125903,0,15.4,8.4
00-0030061,Z.Ertz,2021,19,LA,3,4,21.0,0,0.0,0.0,18.0,12.0,2.0,0.6086121106054634,0,5.1,2.1
00-0030108,R.Griffin,2021,1,CAR,3,6,22.0,0,0.0,0.0,24.0,11.0,1.0,-4.849915081053041,0,5.2,2.2
00-0030108,R.Griffin,2021,2,NE,2,2,10.0,0,0.0,0.0,6.0,4.0,0.0,0.11801268433919176,0,3.0,1.0
00-0030108,R.Griffin,2021,3,DEN,1,1,5.0,0,0.0,0.0,4.0,1.0,0.0,-0.5850965967401862,0,1.5,0.5
00-0030108,R.Griffin,2021,4,TEN,1,4,8.0,0,0.0,0.0,29.0,6.0,0.0,-1.790968756613176,0,1.8,0.8
00-0030108,R.Griffin,2021,5,ATL,1,2,4.0,0,1.0,0.0,4.0,5.0,0.0,-1.6183649266604334,0,1.4,0.4
00-0030108,R.Griffin,2021,7,NE,1,2,15.0,0,0.0,0.0,39.0,0.0,1.0,-2.249293722677976,0,2.5,1.5
00-0030108,R.Griffin,2021,8,CIN,1,1,7.0,0,0.0,0.0,6.0,1.0,1.0,0.5892279949039221,0,1.7000000000000002,0.7000000000000001
00-0030108,R.Griffin,2021,9,IND,4,7,28.0,1,0.0,0.0,34.0,13.0,3.0,2.926737405708991,0,12.8,8.8
00-0030108,R.Griffin,2021,10,BUF,1,2,21.0,0,0.0,0.0,16.0,9.0,1.0,1.2707381927757524,0,3.1,2.1
00-0030108,R.Griffin,2021,11,MIA,3,4,39.0,0,0.0,0.0,6.0,33.0,1.0,3.3720325417234562,0,6.9,3.9000000000000004
00-0030108,R.Griffin,2021,12,HOU,3,4,20.0,0,0.0,0.0,24.0,12.0,1.0,-0.3881293274462223,0,5.0,2.0
00-0030108,R.Griffin,2021,13,PHI,2,2,15.0,1,0.0,0.0,14.0,1.0,2.0,3.110214365646243,0,9.5,7.5
00-0030108,R.Griffin,2021,14,NO,2,3,28.0,0,0.0,0.0,8.0,23.0,1.0,0.12092126870993525,0,4.800000000000001,2.8000000000000003
00-0030108,R.Griffin,2021,15,MIA,2,2,39.0,0,0.0,0.0,9.0,30.0,2.0,2.9772699544555508,0,5.9,3.9000000000000004
00-0030155,D.Harris,2021,1,TEN,0,3,0.0,0,0.0,0.0,25.0,0.0,0.0,-5.493260670627933,0,0.0,0.0
00-0030155,D.Harris,2021,13,CHI,2,2,7.0,0,0.0,0.0,-3.0,10.0,0.0,-0.10984945087693632,0,2.7,0.7000000000000001
00-0030155,D.Harris,2021,16,IND,1,1,3.0,0,0.0,0.0,0.0,3.0,0.0,-0.24322703341022134,0,1.3,0.30000000000000004
00-0030181,J.Doyle,2021,1,SEA,3,4,21.0,0,0.0,0.0,16.0,9.0,2.0,1.1402292059501633,0,5.1,2.1
00-0030181,J.Doyle,2021,2,LA,5,8,64.0,0,0.0,0.0,44.0,46.0,3.0,-3.18842056178255,1,13.4,8.4
00-0030181,J.Doyle,2021,3,TEN,1,2,10.0,0,0.0,0.0,12.0,0.0,0.0,-0.48786801379173994,0,2.0,1.0
00-0030181,J.Doyle,2021,4,MIA,1,1,24.0,0,0.0,0.0,24.0,0.0,1.0,2.181337627756875,0,3.4000000000000004,2.4000000000000004
00-0030181,J.Doyle,2021,5,BAL,1,1,4.0,0,0.0,0.0,4.0,0.0,0.0,-0.3261370165273547,0,1.4,0.4
00-0030181,J.Doyle,2021,6,HOU,0,1,0.0,0,0.0,0.0,4.0,0.0,0.0,-0.42177528655156493,0,0.0,0.0
00-0030181,J.Doyle,2021,7,SF,0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,-0.29964793371618725,0,0.0,0.0
00-0030181,J.Doyle,2021,8,TEN,2,2,12.0,1,0.0,0.0,6.0,6.0,1.0,1.0496940038283356,0,9.2,7.2
00-0030181,J.Doyle,2021,9,NYJ,1,2,1.0,1,0.0,0.0,18.0,2.0,1.0,-0.8226880360848865,0,7.1,6.1
00-0030181,J.Doyle,2021,10,JAX,3,5,31.0,0,0.0,0.0,31.0,21.0,1.0,1.9291547335451469,0,6.1,3.1
00-0030181,J.Doyle,2021,11,BUF,3,5,30.0,0,0.0,0.0,40.0,7.0,2.0,1.782645093044266,0,6.0,3.0
00-0030181,J.Doyle,2021,12,TB,6,7,81.0,1,0.0,0.0,79.0,15.0,5.0,8.885034947074018,0,20.1,14.1
00-0030181,J.Doyle,2021,13,HOU,1,1,13.0,0,0.0,0.0,6.0,7.0,1.0,1.895007615443319,0,2.3,1.3
00-0030181,J.Doyle,2021,15,NE,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.42155359499156475,0,1.0,0.0
00-0030181,J.Doyle,2021,18,JAX,1,2,11.0,0,0.0,0.0,0.0,12.0,1.0,-1.165046242531389,0,2.1,1.1
00-0030506,T.Kelce,2021,1,CLE,6,7,76.0,2,0.0,0.0,54.0,31.0,6.0,10.179287643288262,0,25.6,19.6
00-0030506,T.Kelce,2021,2,BAL,7,8,109.0,1,0.0,0.0,29.0,87.0,6.0,6.9000214887200855,0,23.9,16.9
00-0030506,T.Kelce,2021,3,LAC,7,11,104.0,0,0.0,0.0,143.0,33.0,5.0,6.1233112182235345,0,17.4,10.4
00-0030506,T.Kelce,2021,4,PHI,4,6,23.0,0,0.0,0.0,23.0,17.0,2.0,-3.0578024748829193,0,6.300000000000001,2.3000000000000003
00-0030506,T.Kelce,2021,5,BUF,6,10,57.0,1,0.0,0.0,104.0,19.0,4.0,-0.9409848750510719,0,17.7,11.7
00-0030506,T.Kelce,2021,6,WAS,8,11,99.0,0,0.0,0.0,63.0,50.0,6.0,3.2427866937359795,0,17.9,9.9
00-0030506,T.Kelce,2021,7,TEN,7,12,65.0,0,0.0,0.0,110.0,35.0,4.0,1.4316694282480396,0,13.5,6.5
00-0030506,T.Kelce,2021,8,NYG,4,6,27.0,0,1.0,1.0,39.0,17.0,0.0,-5.313216366630513,0,4.7,0.7000000000000002
00-0030506,T.Kelce,2021,9,GB,5,8,68.0,1,0.0,0.0,70.0,20.0,3.0,2.170121051778551,0,17.8,12.8
00-0030506,T.Kelce,2021,10,LV,8,10,119.0,0,0.0,0.0,53.0,72.0,7.0,9.876705430506263,0,19.9,11.9
00-0030506,T.Kelce,2021,11,DAL,5,8,74.0,0,0.0,0.0,54.0,31.0,3.0,-1.220570455363486,0,18.8,13.8
00-0030506,T.Kelce,2021,13,DEN,3,8,27.0,0,0.0,0.0,61.0,9.0,1.0,-3.0342878412807046,0,5.7,2.7
00-0030506,T.Kelce,2021,14,LV,3,4,27.0,0,0.0,0.0,21.0,15.0,3.0,0.7188524706289172,0,5.7,2.7
00-0030506,T.Kelce,2021,15,LAC,10,13,191.0,2,0.0,0.0,105.0,104.0,7.0,15.50067417731043,0,41.1,31.1
00-0030506,T.Kelce,2021,17,CIN,5,7,25.0,1,0.0,0.0,35.0,14.0,2.0,2.6014954709389713,0,13.4,8.4
00-0030506,T.Kelce,2021,18,DEN,4,5,34.0,1,0.0,0.0,30.0,10.0,3.0,5.625128636194859,0,13.4,9.4
00-0030506,T.Kelce,2021,19,PIT,5,7,108.0,1,0.0,0.0,59.0,68.0,3.0,7.547684812278021,0,25.880000000000003,20.880000000000003
00-0030506,T.Kelce,2021,20,BUF,8,9,96.0,1,0.0,0.0,73.0,30.0,7.0,6.969133265837084,0,23.6,15.600000000000001
00-0030506,T.Kelce,2021,21,CIN,10,11,95.0,1,0.0,0.0,70.0,38.0,7.0,7.146431786153698,0,25.5,15.5
00-0031260,L.Thomas,2021,1,LAC,3,3,30.0,1,0.0,0.0,27.0,3.0,2.0,2.9009436263877433,0,12.0,9.0
00-0031260,L.Thomas,2021,2,NYG,5,7,45.0,0,0.0,0.0,74.0,11.0,1.0,-1.0487609754200093,0,9.5,4.5
00-0031260,L.Thomas,2021,3,BUF,4,4,42.0,1,1.0,1.0,19.0,23.0,2.0,3.4003145871683955,0,12.2,8.2
00-0031260,L.Thomas,2021,12,SEA,3,6,31.0,0,0.0,0.0,56.0,12.0,2.0,-4.449123738449998,0,6.1,3.1
00-0031260,L.Thomas,2021,13,LV,3,5,48.0,1,0.0,0.0,73.0,18.0,3.0,3.7713860040530562,0,13.8,10.8
00-0031273,C.Brate,2021,2,ATL,1,1,8.0,0,0.0,0.0,7.0,1.0,0.0,0.16984645457705483,0,1.8,0.8
00-0031273,C.Brate,2021,3,LA,4,5,35.0,0,0.0,0.0,32.0,23.0,2.0,2.6007949472405016,0,7.5,3.5
00-0031273,C.Brate,2021,4,NE,2,6,29.0,0,0.0,0.0,84.0,8.0,2.0,-1.1651436455890445,0,4.9,2.9000000000000004
00-0031273,C.Brate,2021,5,MIA,1,1,12.0,0,0.0,0.0,10.0,2.0,1.0,0.9206174323917367,0,2.2,1.2000000000000002
00-0031273,C.Brate,2021,6,PHI,3,4,26.0,0,0.0,0.0,18.0,13.0,1.0,-0.4055991368368268,0,5.6,2.6
00-0031273,C.Brate,2021,7,CHI,0,4,0.0,0,0.0,0.0,29.0,0.0,0.0,-2.7406706348992884,0,0.0,0.0
00-0031273,C.Brate,2021,8,NO,2,4,15.0,0,0.0,0.0,32.0,6.0,0.0,-2.146152339060791,0,3.5,1.5
00-0031273,C.Brate,2021,10,WAS,1,3,6.0,1,0.0,0.0,27.0,0.0,1.0,-0.6783564651268534,0,7.6,6.6
00-0031273,C.Brate,2021,11,NYG,2,6,27.0,0,0.0,0.0,58.0,4.0,2.0,0.35291003866586834,0,4.7,2.7
00-0031273,C.Brate,2021,12,IND,3,4,23.0,0,0.0,0.0,17.0,13.0,2.0,0.275070506031625,0,5.300000000000001,2.3000000000000003
00-0031273,C.Brate,2021,13,ATL,1,1,3.0,1,0.0,0.0,3.0,0.0,1.0,0.8431030731881037,0,7.3,6.3
00-0031273,C.Brate,2021,14,BUF,2,4,11.0,0,0.0,0.0,20.0,0.0,0.0,-3.254569185024593,0,3.1,1.1
00-0031273,C.Brate,2021,15,NO,2,4,22.0,0,0.0,0.0,40.0,2.0,1.0,0.18485631298972294,0,4.2,2.2
00-0031273,C.Brate,2021,16,CAR,2,4,11.0,1,0.0,0.0,42.0,3.0,1.0,1.8606004645952021,0,9.1,7.1
00-0031273,C.Brate,2021,17,NYJ,2,3,5.0,1,0.0,0.0,4.0,1.0,1.0,2.7489532867912203,0,8.5,6.5
00-0031273,C.Brate,2021,18,CAR,2,3,12.0,0,0.0,0.0,11.0,5.0,0.0,-1.7514167525805533,0,3.2,1.2000000000000002
00-0031273,C.Brate,2021,19,PHI,3,3,29.0,0,0.0,0.0,5.0,24.0,2.0,2.4130508850794286,0,5.9,2.9000000000000004
00-0031273,C.Brate,2021,20,LA,1,3,9.0,0,0.0,0.0,29.0,2.0,0.0,-4.468373744901562,0,1.9,0.9
00-0031384,R.Rodgers,2021,18,DAL,2,2,11.0,0,0.0,0.0,1.0,10.0,0.0,0.06639155221637338,0,3.1,1.1
00-0031387,E.Ebron,2021,1,BUF,1,2,19.0,0,0.0,0.0,23.0,2.0,1.0,1.2792281268630177,0,2.9000000000000004,1.9000000000000001
00-0031387,E.Ebron,2021,2,LV,0,2,0.0,0,0.0,0.0,14.0,0.0,0.0,-2.131578285363503,0,0.0,0.0
00-0031387,E.Ebron,2021,3,CIN,0,3,0.0,0,0.0,0.0,33.0,0.0,0.0,-2.350247839174699,0,0.0,0.0
00-0031387,E.Ebron,2021,4,GB,2,2,8.0,0,0.0,0.0,6.0,2.0,1.0,0.8536581526277587,0,2.8,0.8
00-0031387,E.Ebron,2021,5,DEN,2,2,10.0,0,0.0,0.0,8.0,2.0,1.0,1.164307850296609,0,3.0,1.0
00-0031387,E.Ebron,2021,6,SEA,2,2,10.0,0,0.0,0.0,9.0,1.0,1.0,0.7286876444704831,0,9.1,7.1
00-0031387,E.Ebron,2021,10,DET,2,2,13.0,0,0.0,0.0,7.0,6.0,0.0,-0.05193971027620137,0,3.3,1.3
00-0031387,E.Ebron,2021,11,LAC,3,3,24.0,1,0.0,0.0,16.0,8.0,2.0,2.24525580520276,0,11.4,8.4
00-0031484,C.Manhertz,2021,1,HOU,1,1,22.0,1,0.0,0.0,18.0,4.0,1.0,2.9497965711634606,0,9.2,8.2
00-0031484,C.Manhertz,2021,2,DEN,0,1,0.0,0,0.0,0.0,9.0,0.0,0.0,-1.4058263199403882,0,0.0,0.0
00-0031484,C.Manhertz,2021,4,CIN,1,1,7.0,0,0.0,0.0,4.0,3.0,0.0,0.3839567215181887,0,1.7000000000000002,0.7000000000000001
00-0031484,C.Manhertz,2021,6,MIA,1,1,11.0,0,0.0,0.0,11.0,0.0,1.0,0.7730524074286222,0,2.1,1.1
00-0031484,C.Manhertz,2021,9,BUF,1,1,9.0,0,0.0,0.0,3.0,6.0,0.0,0.6088657812215388,0,1.9,0.9
00-0031484,C.Manhertz,2021,12,ATL,1,2,11.0,0,0.0,0.0,15.0,5.0,1.0,0.151043493533507,0,2.1,1.1
00-0031484,C.Manhertz,2021,15,HOU,1,1,11.0,0,0.0,0.0,3.0,8.0,1.0,0.46930920879822224,0,2.1,1.1
00-0031484,C.Manhertz,2021,17,NE,0,1,0.0,0,0.0,0.0,5.0,0.0,0.0,-0.776686861179769,0,0.0,0.0
00-0031558,M.Williams,2021,1,TEN,0,1,0.0,0,0.0,0.0,22.0,0.0,0.0,-0.484571045730263,0,0.0,0.0
00-0031558,M.Williams,2021,2,MIN,7,7,94.0,0,0.0,0.0,37.0,57.0,4.0,5.993130542337894,0,16.4,9.4
00-0031558,M.Williams,2021,3,JAX,3,3,19.0,0,0.0,0.0,12.0,7.0,1.0,1.2004125851672143,0,4.9,1.9000000000000001
00-0031558,M.Williams,2021,4,LA,5,5,66.0,1,0.0,0.0,19.0,47.0,3.0,7.046641078719404,0,17.6,12.600000000000001
00-0031558,M.Williams,2021,5,SF,1,1,14.0,0,0.0,0.0,0.0,14.0,1.0,1.3158610399113968,0,2.4000000000000004,1.4000000000000001
00-0031585,M.Pruitt,2021,2,SEA,3,3,43.0,0,0.0,0.0,27.0,16.0,2.0,5.615759932436049,0,7.3,4.3
00-0031585,M.Pruitt,2021,3,IND,1,1,7.0,0,0.0,0.0,7.0,0.0,1.0,1.0451184664852917,0,1.7000000000000002,0.7000000000000001
00-0031585,M.Pruitt,2021,4,NYJ,1,1,14.0,0,0.0,0.0,-6.0,20.0,1.0,0.8408499802462757,1,4.4,3.4000000000000004
00-0031585,M.Pruitt,2021,5,JAX,1,1,14.0,1,0.0,0.0,9.0,5.0,1.0,2.682441480108537,0,8.4,7.4
00-0031585,M.Pruitt,2021,7,KC,2,3,27.0,1,0.0,0.0,25.0,2.0,2.0,-1.8087398007628508,0,10.7,8.7
00-0031585,M.Pruitt,2021,8,IND,2,2,22.0,0,0.0,0.0,10.0,12.0,1.0,1.659799717774149,0,4.2,2.2
00-0031585,M.Pruitt,2021,10,NO,1,1,2.0,1,0.0,0.0,2.0,0.0,1.0,0.9238261368009262,0,7.2,6.2
00-0031585,M.Pruitt,2021,12,NE,1,2,10.0,0,0.0,0.0,13.0,1.0,1.0,-0.5160052945138887,0,2.0,1.0
00-0031585,M.Pruitt,2021,14,JAX,1,3,5.0,0,0.0,0.0,30.0,3.0,0.0,-1.2109654384548776,0,1.5,0.5
00-0031585,M.Pruitt,2021,15,PIT,1,1,1.0,0,0.0,0.0,1.0,0.0,0.0,-0.38894903229083866,0,1.1,0.1
00-0031598,N.Boyle,2021,11,CHI,0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,-1.4874416925013065,0,0.0,0.0
00-0031598,N.Boyle,2021,17,LA,1,1,2.0,0,0.0,0.0,2.0,0.0,0.0,-0.589666927291546,0,1.2,0.2
00-0031610,D.Waller,2021,1,BAL,10,19,105.0,1,0.0,0.0,203.0,40.0,4.0,2.28607404086506,0,26.5,16.5
00-0031610,D.Waller,2021,2,PIT,5,7,65.0,0,0.0,0.0,66.0,15.0,3.0,2.962250922070654,0,11.5,6.5
00-0031610,D.Waller,2021,3,MIA,5,7,54.0,0,0.0,0.0,81.0,16.0,3.0,4.661275110032875,0,10.4,5.4
00-0031610,D.Waller,2021,4,LAC,4,7,50.0,1,0.0,0.0,67.0,10.0,4.0,0.8285551035078242,0,15.0,11.0
00-0031610,D.Waller,2021,5,CHI,4,8,45.0,0,0.0,0.0,75.0,33.0,1.0,-0.42736666137352586,0,8.5,4.5
00-0031610,D.Waller,2021,6,DEN,5,5,59.0,0,0.0,0.0,51.0,8.0,2.0,2.840305987978354,0,10.9,5.9
00-0031610,D.Waller,2021,9,NYG,7,11,92.0,0,0.0,0.0,99.0,24.0,5.0,2.790767733842739,0,16.200000000000003,9.200000000000001
00-0031610,D.Waller,2021,10,KC,4,7,24.0,0,0.0,0.0,47.0,17.0,2.0,0.18529463384766132,0,6.4,2.4000000000000004
00-0031610,D.Waller,2021,11,CIN,7,8,116.0,0,0.0,0.0,85.0,48.0,4.0,0.6127169699175283,0,18.6,11.600000000000001
00-0031610,D.Waller,2021,12,DAL,2,5,33.0,0,0.0,0.0,76.0,14.0,2.0,0.25799386017024517,0,5.300000000000001,3.3000000000000003
00-0031610,D.Waller,2021,18,LAC,2,9,22.0,0,0.0,0.0,68.0,17.0,1.0,-4.829427847207623,0,4.2,2.2
00-0031610,D.Waller,2021,19,CIN,7,12,76.0,0,0.0,0.0,114.0,16.0,5.0,5.339522134946795,0,14.600000000000001,7.6000000000000005
00-0031690,E.Tomlinson,2021,9,MIN,1,1,7.0,0,0.0,0.0,3.0,4.0,0.0,0.30538763641379774,0,1.7000000000000002,0.7000000000000001
00-0031951,J.O'Shaughnessy,2021,1,HOU,6,8,48.0,0,0.0,0.0,39.0,23.0,2.0,0.6493369396775961,0,10.8,4.800000000000001
00-0031951,J.O'Shaughnessy,2021,2,DEN,1,1,24.0,0,0.0,0.0,20.0,4.0,1.0,2.2353834852110595,0,3.4000000000000004,2.4000000000000004
00-0031951,J.O'Shaughnessy,2021,12,ATL,3,5,29.0,0,0.0,0.0,45.0,10.0,1.0,-0.44459659385029227,1,7.9,4.9
00-0031951,J.O'Shaughnessy,2021,13,LA,2,6,13.0,0,0.0,0.0,36.0,4.0,0.0,-5.291047771752346,0,3.3,1.3
00-0031951,J.O'Shaughnessy,2021,14,TEN,4,6,21.0,0,0.0,0.0,21.0,29.0,0.0,-0.6856665948871523,0,6.1,2.1
00-0031951,J.O'Shaughnessy,2021,15,HOU,4,4,60.0,0,0.0,0.0,29.0,31.0,3.0,1.1101023918804267,0,10.0,6.0
00-0031951,J.O'Shaughnessy,2021,16,NYJ,4,4,49.0,0,0.0,0.0,36.0,13.0,3.0,3.780886254273355,0,8.9,4.9
